_id,ltable_a_id,rtable_person_id,ltable_a_name,ltable_a_city,ltable_a_prov,ltable_a_country,ltable_a_web,rtable_a_name,rtable_a_city,rtable_a_prov,rtable_a_country,rtable_a_email_server
840,9910,53646,jiaying university,meizhou,Guangdong Province,china,http://www.jyu.edu.cn,nanjing university,nanjing,,china,nju
841,9910,57559,jiaying university,meizhou,Guangdong Province,china,http://www.jyu.edu.cn,tsinghua university,beijing,,china,gmail
842,9910,35953,jiaying university,meizhou,Guangdong Province,china,http://www.jyu.edu.cn,xiamen university,xiamen,,china,gmail
843,9910,56528,jiaying university,meizhou,Guangdong Province,china,http://www.jyu.edu.cn,national sun yat sen university,guangzhou,,china,qq
844,9910,43972,jiaying university,meizhou,Guangdong Province,china,http://www.jyu.edu.cn,huazhong university science technology,wuhan,hubei,china,hust
845,20215,40656,university king s college,halifax, Nova Scotia ,canada,http://www.ukings.ns.ca,university calgary,calgary,alberta,canada,ucalgary
846,20215,36472,university king s college,halifax, Nova Scotia ,canada,http://www.ukings.ns.ca,university calgary,calgary,alberta,canada,gmail
847,20215,9699,university king s college,halifax, Nova Scotia ,canada,http://www.ukings.ns.ca,university manitoba,winnipeg,mb,canada,umanitoba
848,20215,48034,university king s college,halifax, Nova Scotia ,canada,http://www.ukings.ns.ca,university waterloo,waterloo,on,canada,uwaterloo
849,20215,58670,university king s college,halifax, Nova Scotia ,canada,http://www.ukings.ns.ca,university toronto,toronto,on,canada,gmail
850,20225,40656,university lethbridge,lethbridge, Alberta,canada,http://www.uleth.ca,university calgary,calgary,alberta,canada,ucalgary
851,20225,36472,university lethbridge,lethbridge, Alberta,canada,http://www.uleth.ca,university calgary,calgary,alberta,canada,gmail
852,20225,9699,university lethbridge,lethbridge, Alberta,canada,http://www.uleth.ca,university manitoba,winnipeg,mb,canada,umanitoba
853,20225,39773,university lethbridge,lethbridge, Alberta,canada,http://www.uleth.ca,university british columbia,vancouver,bc,canada,ubc
854,20225,48034,university lethbridge,lethbridge, Alberta,canada,http://www.uleth.ca,university waterloo,waterloo,on,canada,uwaterloo
855,20225,58670,university lethbridge,lethbridge, Alberta,canada,http://www.uleth.ca,university toronto,toronto,on,canada,gmail
856,20229,57466,university lincoln,lincoln,,united kingdom,http://www.lincoln.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
857,20229,39324,university lincoln,lincoln,,united kingdom,http://www.lincoln.ac.uk,university warwick,coventry,,united kingdom,wbs
858,20229,57324,university lincoln,lincoln,,united kingdom,http://www.lincoln.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
859,20229,7460,university lincoln,lincoln,,united kingdom,http://www.lincoln.ac.uk,university warwick,coventry,,united kingdom,wbs
860,20229,58609,university lincoln,lincoln,,united kingdom,http://www.lincoln.ac.uk,university east anglia,norwich,nr4 7tj,united kingdom,uea
861,20229,39240,university lincoln,lincoln,,united kingdom,http://www.lincoln.ac.uk,university greenwich,london,,united kingdom,greenwich
862,20229,17844,university lincoln,lincoln,,united kingdom,http://www.lincoln.ac.uk,university st andrews,st andrews,scotland,united kingdom,st-andrews
863,20229,57326,university lincoln,lincoln,,united kingdom,http://www.lincoln.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
864,20229,42893,university lincoln,lincoln,,united kingdom,http://www.lincoln.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
865,20233,57466,university london birkbeck,london,,united kingdom,http://www.bbk.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
866,20233,39324,university london birkbeck,london,,united kingdom,http://www.bbk.ac.uk,university warwick,coventry,,united kingdom,wbs
867,20233,57324,university london birkbeck,london,,united kingdom,http://www.bbk.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
868,20233,7460,university london birkbeck,london,,united kingdom,http://www.bbk.ac.uk,university warwick,coventry,,united kingdom,wbs
869,20233,39240,university london birkbeck,london,,united kingdom,http://www.bbk.ac.uk,university greenwich,london,,united kingdom,greenwich
870,20233,57326,university london birkbeck,london,,united kingdom,http://www.bbk.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
871,20233,42893,university london birkbeck,london,,united kingdom,http://www.bbk.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
872,20234,57466,university london royal central school speech drama,london,,united kingdom,http://www.cssd.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
873,20234,39324,university london royal central school speech drama,london,,united kingdom,http://www.cssd.ac.uk,university warwick,coventry,,united kingdom,wbs
874,20234,57324,university london royal central school speech drama,london,,united kingdom,http://www.cssd.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
875,20234,7460,university london royal central school speech drama,london,,united kingdom,http://www.cssd.ac.uk,university warwick,coventry,,united kingdom,wbs
876,20234,58609,university london royal central school speech drama,london,,united kingdom,http://www.cssd.ac.uk,university east anglia,norwich,nr4 7tj,united kingdom,uea
877,20234,39240,university london royal central school speech drama,london,,united kingdom,http://www.cssd.ac.uk,university greenwich,london,,united kingdom,greenwich
878,20234,57326,university london royal central school speech drama,london,,united kingdom,http://www.cssd.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
879,20234,42893,university london royal central school speech drama,london,,united kingdom,http://www.cssd.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
880,20236,57466,university london heythrop college,london,,united kingdom,http://www.heythrop.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
881,20236,39324,university london heythrop college,london,,united kingdom,http://www.heythrop.ac.uk,university warwick,coventry,,united kingdom,wbs
882,20236,57324,university london heythrop college,london,,united kingdom,http://www.heythrop.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
883,20236,7460,university london heythrop college,london,,united kingdom,http://www.heythrop.ac.uk,university warwick,coventry,,united kingdom,wbs
884,20236,39240,university london heythrop college,london,,united kingdom,http://www.heythrop.ac.uk,university greenwich,london,,united kingdom,greenwich
885,20236,57326,university london heythrop college,london,,united kingdom,http://www.heythrop.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
886,20236,42893,university london heythrop college,london,,united kingdom,http://www.heythrop.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
887,20237,57466,university london london school economics political science,london,,united kingdom,http://www.lse.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
888,20237,39324,university london london school economics political science,london,,united kingdom,http://www.lse.ac.uk,university warwick,coventry,,united kingdom,wbs
889,20237,57324,university london london school economics political science,london,,united kingdom,http://www.lse.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
890,20237,7460,university london london school economics political science,london,,united kingdom,http://www.lse.ac.uk,university warwick,coventry,,united kingdom,wbs
891,20237,39240,university london london school economics political science,london,,united kingdom,http://www.lse.ac.uk,university greenwich,london,,united kingdom,greenwich
892,20237,31126,university london london school economics political science,london,,united kingdom,http://www.lse.ac.uk,london school economics and political science,london,please select..,united kingdom,googlemail
893,20237,57326,university london london school economics political science,london,,united kingdom,http://www.lse.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
894,20237,42893,university london london school economics political science,london,,united kingdom,http://www.lse.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
895,20238,57466,university london london school hygiene tropical medicine,london,,united kingdom,http://www.lshtm.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
896,20238,39324,university london london school hygiene tropical medicine,london,,united kingdom,http://www.lshtm.ac.uk,university warwick,coventry,,united kingdom,wbs
897,20238,57324,university london london school hygiene tropical medicine,london,,united kingdom,http://www.lshtm.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
898,20238,7460,university london london school hygiene tropical medicine,london,,united kingdom,http://www.lshtm.ac.uk,university warwick,coventry,,united kingdom,wbs
899,20238,39240,university london london school hygiene tropical medicine,london,,united kingdom,http://www.lshtm.ac.uk,university greenwich,london,,united kingdom,greenwich
900,20238,57326,university london london school hygiene tropical medicine,london,,united kingdom,http://www.lshtm.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
901,20238,42893,university london london school hygiene tropical medicine,london,,united kingdom,http://www.lshtm.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
902,15585,53646,southeast university,nanjing,Jiangsu Province,china,http://www.seu.edu.cn,nanjing university,nanjing,,china,nju
903,15585,57559,southeast university,nanjing,Jiangsu Province,china,http://www.seu.edu.cn,tsinghua university,beijing,,china,gmail
904,15585,35953,southeast university,nanjing,Jiangsu Province,china,http://www.seu.edu.cn,xiamen university,xiamen,,china,gmail
905,15585,56528,southeast university,nanjing,Jiangsu Province,china,http://www.seu.edu.cn,national sun yat sen university,guangzhou,,china,qq
906,20241,57466,university london royal holloway,egham,,united kingdom,http://www.rhul.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
907,20241,39324,university london royal holloway,egham,,united kingdom,http://www.rhul.ac.uk,university warwick,coventry,,united kingdom,wbs
908,20241,57324,university london royal holloway,egham,,united kingdom,http://www.rhul.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
909,20241,7460,university london royal holloway,egham,,united kingdom,http://www.rhul.ac.uk,university warwick,coventry,,united kingdom,wbs
910,20241,39240,university london royal holloway,egham,,united kingdom,http://www.rhul.ac.uk,university greenwich,london,,united kingdom,greenwich
911,20241,57326,university london royal holloway,egham,,united kingdom,http://www.rhul.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
912,20241,42893,university london royal holloway,egham,,united kingdom,http://www.rhul.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
913,20242,57466,university london school advanced study,london,,united kingdom,http://www.sas.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
914,20242,39324,university london school advanced study,london,,united kingdom,http://www.sas.ac.uk,university warwick,coventry,,united kingdom,wbs
915,20242,57324,university london school advanced study,london,,united kingdom,http://www.sas.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
916,20242,7460,university london school advanced study,london,,united kingdom,http://www.sas.ac.uk,university warwick,coventry,,united kingdom,wbs
917,20242,39240,university london school advanced study,london,,united kingdom,http://www.sas.ac.uk,university greenwich,london,,united kingdom,greenwich
918,20242,17844,university london school advanced study,london,,united kingdom,http://www.sas.ac.uk,university st andrews,st andrews,scotland,united kingdom,st-andrews
919,20242,57326,university london school advanced study,london,,united kingdom,http://www.sas.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
920,20242,42893,university london school advanced study,london,,united kingdom,http://www.sas.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
921,20243,57466,university london school oriental african studies,london,,united kingdom,http://www.soas.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
922,20243,39324,university london school oriental african studies,london,,united kingdom,http://www.soas.ac.uk,university warwick,coventry,,united kingdom,wbs
923,20243,57324,university london school oriental african studies,london,,united kingdom,http://www.soas.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
924,20243,7460,university london school oriental african studies,london,,united kingdom,http://www.soas.ac.uk,university warwick,coventry,,united kingdom,wbs
925,20243,39240,university london school oriental african studies,london,,united kingdom,http://www.soas.ac.uk,university greenwich,london,,united kingdom,greenwich
926,20243,17844,university london school oriental african studies,london,,united kingdom,http://www.soas.ac.uk,university st andrews,st andrews,scotland,united kingdom,st-andrews
927,20243,57326,university london school oriental african studies,london,,united kingdom,http://www.soas.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
928,20243,42893,university london school oriental african studies,london,,united kingdom,http://www.soas.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
929,20248,57466,university london royal veterinary college,london,,united kingdom,http://www.rvc.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
930,20248,39324,university london royal veterinary college,london,,united kingdom,http://www.rvc.ac.uk,university warwick,coventry,,united kingdom,wbs
931,20248,57324,university london royal veterinary college,london,,united kingdom,http://www.rvc.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
932,20248,7460,university london royal veterinary college,london,,united kingdom,http://www.rvc.ac.uk,university warwick,coventry,,united kingdom,wbs
933,20248,39240,university london royal veterinary college,london,,united kingdom,http://www.rvc.ac.uk,university greenwich,london,,united kingdom,greenwich
934,20248,57326,university london royal veterinary college,london,,united kingdom,http://www.rvc.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
935,20248,42893,university london royal veterinary college,london,,united kingdom,http://www.rvc.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
936,20250,57466,university london university college london,london,,united kingdom,http://www.ucl.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
937,20250,39324,university london university college london,london,,united kingdom,http://www.ucl.ac.uk,university warwick,coventry,,united kingdom,wbs
938,20250,57324,university london university college london,london,,united kingdom,http://www.ucl.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
939,20250,7460,university london university college london,london,,united kingdom,http://www.ucl.ac.uk,university warwick,coventry,,united kingdom,wbs
940,20250,39240,university london university college london,london,,united kingdom,http://www.ucl.ac.uk,university greenwich,london,,united kingdom,greenwich
941,20250,57326,university london university college london,london,,united kingdom,http://www.ucl.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
942,20250,42893,university london university college london,london,,united kingdom,http://www.ucl.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
943,12339,53646,southern medical university,guangzhou,,china,http://www.fimmu.com/,nanjing university,nanjing,,china,nju
944,12339,57559,southern medical university,guangzhou,,china,http://www.fimmu.com/,tsinghua university,beijing,,china,gmail
945,12339,35953,southern medical university,guangzhou,,china,http://www.fimmu.com/,xiamen university,xiamen,,china,gmail
946,20275,40656,university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca,university calgary,calgary,alberta,canada,ucalgary
947,20275,36472,university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca,university calgary,calgary,alberta,canada,gmail
948,20275,9699,university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca,university manitoba,winnipeg,mb,canada,umanitoba
949,20275,24999,university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca,university western ontario,london,on,canada,ivey
950,20275,39773,university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca,university british columbia,vancouver,bc,canada,ubc
951,20275,48034,university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca,university waterloo,waterloo,on,canada,uwaterloo
952,20275,58670,university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca,university toronto,toronto,on,canada,gmail
953,20295,56730,university melbourne,melbourne,Victoria,australia,http://www.unimelb.edu.au,university melbourne,carlton,,australia,gmail
954,20295,18079,university melbourne,melbourne,Victoria,australia,http://www.unimelb.edu.au,university melbourne,parkville,victoria,australia,unimelb
955,20295,47633,university melbourne,melbourne,Victoria,australia,http://www.unimelb.edu.au,university western australia,crawley,washington,australia,uwa
956,20295,11806,university melbourne,melbourne,Victoria,australia,http://www.unimelb.edu.au,university melbourne,carlton,victoria,australia,mbs
957,20295,15940,university melbourne,melbourne,Victoria,australia,http://www.unimelb.edu.au,university queensland australia,brisbane,queensland,australia,uq
958,20295,46663,university melbourne,melbourne,Victoria,australia,http://www.unimelb.edu.au,university western australia,crawley,washington,australia,uwa
959,20295,57712,university melbourne,melbourne,Victoria,australia,http://www.unimelb.edu.au,university queensland australia,brisbane,qld,australia,uq
960,20295,29562,university melbourne,melbourne,Victoria,australia,http://www.unimelb.edu.au,university queensland australia,brisbane,4072,australia,uq
961,10001,57432,julius maximilian university wurzburg,wurzburg,,germany,http://www.uni-wuerzburg.de,university wuppertal,wuppertal,,germany,uni-wuppertal
962,10001,41878,julius maximilian university wurzburg,wurzburg,,germany,http://www.uni-wuerzburg.de,university bamberg,bamberg,bavaria,germany,uni-bamberg
963,10001,34359,julius maximilian university wurzburg,wurzburg,,germany,http://www.uni-wuerzburg.de,ludwig maximilian university munich,munich,,germany,lmu
964,15656,53646,southwest university,chongqing,Sichuan Province,china,http://www.swu.edu.cn/english/index.html,nanjing university,nanjing,,china,nju
965,15656,57559,southwest university,chongqing,Sichuan Province,china,http://www.swu.edu.cn/english/index.html,tsinghua university,beijing,,china,gmail
966,15656,35953,southwest university,chongqing,Sichuan Province,china,http://www.swu.edu.cn/english/index.html,xiamen university,xiamen,,china,gmail
967,15656,56528,southwest university,chongqing,Sichuan Province,china,http://www.swu.edu.cn/english/index.html,national sun yat sen university,guangzhou,,china,qq
968,10055,48452,kalaidos university applied sciences switzerland,zurich,,switzerland,http://www.kalaidos-fh.ch,university bern,bern,,switzerland,unibe
969,10055,56540,kalaidos university applied sciences switzerland,zurich,,switzerland,http://www.kalaidos-fh.ch,university bern,bern,be,switzerland,unibe
970,20360,56730,university notre dame australia,fremantle,Western Australia,australia,http://www.nd.edu.au,university melbourne,carlton,,australia,gmail
971,20360,18079,university notre dame australia,fremantle,Western Australia,australia,http://www.nd.edu.au,university melbourne,parkville,victoria,australia,unimelb
972,20360,47633,university notre dame australia,fremantle,Western Australia,australia,http://www.nd.edu.au,university western australia,crawley,washington,australia,uwa
973,20360,11806,university notre dame australia,fremantle,Western Australia,australia,http://www.nd.edu.au,university melbourne,carlton,victoria,australia,mbs
974,20360,15940,university notre dame australia,fremantle,Western Australia,australia,http://www.nd.edu.au,university queensland australia,brisbane,queensland,australia,uq
975,20360,46663,university notre dame australia,fremantle,Western Australia,australia,http://www.nd.edu.au,university western australia,crawley,washington,australia,uwa
976,20360,57712,university notre dame australia,fremantle,Western Australia,australia,http://www.nd.edu.au,university queensland australia,brisbane,qld,australia,uq
977,20360,29562,university notre dame australia,fremantle,Western Australia,australia,http://www.nd.edu.au,university queensland australia,brisbane,4072,australia,uq
978,20367,43975,university otago,dunedin,,new zealand,http://www.otago.ac.nz,university waikato,hamilton,,new zealand,waikato
979,20369,40656,university ottawa,ottawa, Ontario,canada,http://www.uottawa.ca,university calgary,calgary,alberta,canada,ucalgary
980,20369,36472,university ottawa,ottawa, Ontario,canada,http://www.uottawa.ca,university calgary,calgary,alberta,canada,gmail
981,20369,9699,university ottawa,ottawa, Ontario,canada,http://www.uottawa.ca,university manitoba,winnipeg,mb,canada,umanitoba
982,20369,24999,university ottawa,ottawa, Ontario,canada,http://www.uottawa.ca,university western ontario,london,on,canada,ivey
983,20369,25226,university ottawa,ottawa, Ontario,canada,http://www.uottawa.ca,hec montreal university alberta,montreal,qc,canada,hec
984,20369,39773,university ottawa,ottawa, Ontario,canada,http://www.uottawa.ca,university british columbia,vancouver,bc,canada,ubc
985,20369,48034,university ottawa,ottawa, Ontario,canada,http://www.uottawa.ca,university waterloo,waterloo,on,canada,uwaterloo
986,20369,58670,university ottawa,ottawa, Ontario,canada,http://www.uottawa.ca,university toronto,toronto,on,canada,gmail
987,15724,40656,university manitoba st. andrew s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_andrews/,university calgary,calgary,alberta,canada,ucalgary
988,15724,1715,university manitoba st. andrew s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_andrews/,york university,toronto,on,canada,yorku
989,15724,36472,university manitoba st. andrew s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_andrews/,university calgary,calgary,alberta,canada,gmail
990,15724,9699,university manitoba st. andrew s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_andrews/,university manitoba,winnipeg,mb,canada,umanitoba
991,15724,35077,university manitoba st. andrew s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_andrews/,brock university,dundas,on,canada,brocku
992,15724,56451,university manitoba st. andrew s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_andrews/,queen s university,kingston,on,canada,gmail
993,15724,48034,university manitoba st. andrew s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_andrews/,university waterloo,waterloo,on,canada,uwaterloo
994,15724,58670,university manitoba st. andrew s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_andrews/,university toronto,toronto,on,canada,gmail
995,15746,1715,st. jerome s university university waterloo,waterloo, Ontario,canada,http://www.sju.ca,york university,toronto,on,canada,yorku
996,15746,35077,st. jerome s university university waterloo,waterloo, Ontario,canada,http://www.sju.ca,brock university,dundas,on,canada,brocku
997,15746,56451,st. jerome s university university waterloo,waterloo, Ontario,canada,http://www.sju.ca,queen s university,kingston,on,canada,gmail
998,15746,48034,st. jerome s university university waterloo,waterloo, Ontario,canada,http://www.sju.ca,university waterloo,waterloo,on,canada,uwaterloo
999,15746,58670,st. jerome s university university waterloo,waterloo, Ontario,canada,http://www.sju.ca,university toronto,toronto,on,canada,gmail
1000,20390,57466,university oxford mansfield college,oxford,,united kingdom,http://www.mansfield.ox.ac.uk/,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1001,20390,39324,university oxford mansfield college,oxford,,united kingdom,http://www.mansfield.ox.ac.uk/,university warwick,coventry,,united kingdom,wbs
1002,20390,57324,university oxford mansfield college,oxford,,united kingdom,http://www.mansfield.ox.ac.uk/,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1003,20390,7460,university oxford mansfield college,oxford,,united kingdom,http://www.mansfield.ox.ac.uk/,university warwick,coventry,,united kingdom,wbs
1004,20390,39240,university oxford mansfield college,oxford,,united kingdom,http://www.mansfield.ox.ac.uk/,university greenwich,london,,united kingdom,greenwich
1005,20390,57326,university oxford mansfield college,oxford,,united kingdom,http://www.mansfield.ox.ac.uk/,university warwick,coventry,west miidlands,united kingdom,outlook
1006,20390,42893,university oxford mansfield college,oxford,,united kingdom,http://www.mansfield.ox.ac.uk/,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1007,20396,57466,university oxford queen s college,oxford,,united kingdom,http://www.queens.ox.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1008,20396,39324,university oxford queen s college,oxford,,united kingdom,http://www.queens.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1009,20396,57324,university oxford queen s college,oxford,,united kingdom,http://www.queens.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1010,20396,7460,university oxford queen s college,oxford,,united kingdom,http://www.queens.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1011,20396,39240,university oxford queen s college,oxford,,united kingdom,http://www.queens.ox.ac.uk,university greenwich,london,,united kingdom,greenwich
1012,20396,57326,university oxford queen s college,oxford,,united kingdom,http://www.queens.ox.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1013,20396,42893,university oxford queen s college,oxford,,united kingdom,http://www.queens.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1014,15752,40656,university manitoba st. john s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_johns/,university calgary,calgary,alberta,canada,ucalgary
1015,15752,1715,university manitoba st. john s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_johns/,york university,toronto,on,canada,yorku
1016,15752,36472,university manitoba st. john s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_johns/,university calgary,calgary,alberta,canada,gmail
1017,15752,9699,university manitoba st. john s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_johns/,university manitoba,winnipeg,mb,canada,umanitoba
1018,15752,35077,university manitoba st. john s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_johns/,brock university,dundas,on,canada,brocku
1019,15752,56451,university manitoba st. john s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_johns/,queen s university,kingston,on,canada,gmail
1020,15752,48034,university manitoba st. john s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_johns/,university waterloo,waterloo,on,canada,uwaterloo
1021,15752,58670,university manitoba st. john s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_johns/,university toronto,toronto,on,canada,gmail
1022,20399,57466,university oxford st. antony s college,oxford,,united kingdom,http://www.sant.ox.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1023,20399,39324,university oxford st. antony s college,oxford,,united kingdom,http://www.sant.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1024,20399,57324,university oxford st. antony s college,oxford,,united kingdom,http://www.sant.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1025,20399,7460,university oxford st. antony s college,oxford,,united kingdom,http://www.sant.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1026,20399,58609,university oxford st. antony s college,oxford,,united kingdom,http://www.sant.ox.ac.uk,university east anglia,norwich,nr4 7tj,united kingdom,uea
1027,20399,39240,university oxford st. antony s college,oxford,,united kingdom,http://www.sant.ox.ac.uk,university greenwich,london,,united kingdom,greenwich
1028,20399,17844,university oxford st. antony s college,oxford,,united kingdom,http://www.sant.ox.ac.uk,university st andrews,st andrews,scotland,united kingdom,st-andrews
1029,20399,57326,university oxford st. antony s college,oxford,,united kingdom,http://www.sant.ox.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1030,20399,42893,university oxford st. antony s college,oxford,,united kingdom,http://www.sant.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1031,20401,57466,university oxford st. catherine s college,oxford,,united kingdom,http://www.stcatz.ox.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1032,20401,39324,university oxford st. catherine s college,oxford,,united kingdom,http://www.stcatz.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1033,20401,57324,university oxford st. catherine s college,oxford,,united kingdom,http://www.stcatz.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1034,20401,7460,university oxford st. catherine s college,oxford,,united kingdom,http://www.stcatz.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1035,20401,39240,university oxford st. catherine s college,oxford,,united kingdom,http://www.stcatz.ox.ac.uk,university greenwich,london,,united kingdom,greenwich
1036,20401,17844,university oxford st. catherine s college,oxford,,united kingdom,http://www.stcatz.ox.ac.uk,university st andrews,st andrews,scotland,united kingdom,st-andrews
1037,20401,57326,university oxford st. catherine s college,oxford,,united kingdom,http://www.stcatz.ox.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1038,20401,42893,university oxford st. catherine s college,oxford,,united kingdom,http://www.stcatz.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1039,20410,57466,university oxford university college,oxford,,united kingdom,http://www.univ.ox.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1040,20410,39324,university oxford university college,oxford,,united kingdom,http://www.univ.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1041,20410,57324,university oxford university college,oxford,,united kingdom,http://www.univ.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1042,20410,7460,university oxford university college,oxford,,united kingdom,http://www.univ.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1043,20410,39240,university oxford university college,oxford,,united kingdom,http://www.univ.ox.ac.uk,university greenwich,london,,united kingdom,greenwich
1044,20410,57326,university oxford university college,oxford,,united kingdom,http://www.univ.ox.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1045,20410,42893,university oxford university college,oxford,,united kingdom,http://www.univ.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1046,20411,57466,university oxford wadham college,oxford,,united kingdom,http://www.wadham.ox.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1047,20411,39324,university oxford wadham college,oxford,,united kingdom,http://www.wadham.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
