a_id,person_id,a_name,a_city,a_prov,a_country,a_web
6622,25534,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,7695,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,39188,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,13448,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,6550,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,5828,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,29501,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,17385,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,39244,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,8961,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,47604,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,45414,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,17035,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,43513,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,59361,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,30265,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,7762,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,47608,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,52801,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,4797,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,24816,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,51421,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,43476,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,4402,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,14175,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6622,22122,georgia institute technology,atlanta,georgia,united states,http://www.gatech.edu
6623,29034,georgia southern university,statesboro,georgia,united states,http://www.georgiasouthern.edu/
6623,33914,georgia southern university,statesboro,georgia,united states,http://www.georgiasouthern.edu/
6623,14688,georgia southern university,statesboro,georgia,united states,http://www.georgiasouthern.edu/
6623,20269,georgia southern university,statesboro,georgia,united states,http://www.georgiasouthern.edu/
6623,40422,georgia southern university,statesboro,georgia,united states,http://www.georgiasouthern.edu/
6623,2713,georgia southern university,statesboro,georgia,united states,http://www.georgiasouthern.edu/
6625,23798,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,47616,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,30655,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,7455,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,20692,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,501,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,5551,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,43097,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,8809,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,17852,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,5084,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,56850,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,5114,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,3069,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,24139,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,13712,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6625,56852,georgia state university,atlanta,georgia,united states,http://www.gsu.edu
6635,2016,german graduate school management law heilbronn,heilbronn,,germany,http://www.ggs.de
6635,57839,german graduate school management law heilbronn,heilbronn,,germany,http://www.ggs.de
6635,29378,german graduate school management law heilbronn,heilbronn,,germany,http://www.ggs.de
6635,57579,german graduate school management law heilbronn,heilbronn,,germany,http://www.ggs.de
6635,57581,german graduate school management law heilbronn,heilbronn,,germany,http://www.ggs.de
6642,3521,gettysburg college,gettysburg,pennsylvania,united states,http://www.gettysburg.edu
6648,42394,ghana institute management public administration,accra,,ghana,http://www.gimpa.edu.gh/
6668,57534,glasgow caledonian university,glasgow,,united kingdom,http://www.caledonian.ac.uk
6687,6977,goethe university frankfurt am main,frankfurt am main,,germany,http://www.uni-frankfurt.de
6687,37693,goethe university frankfurt am main,frankfurt am main,,germany,http://www.uni-frankfurt.de
6687,39777,goethe university frankfurt am main,frankfurt am main,,germany,http://www.uni-frankfurt.de
6687,57115,goethe university frankfurt am main,frankfurt am main,,germany,http://www.uni-frankfurt.de
6691,9041,golden gate university,san francisco,california,united states,http://www.ggu.edu
6691,15303,golden gate university,san francisco,california,united states,http://www.ggu.edu
6740,42229,state university higher school economics,moskva,,russian federation,http://www.hse.ru
6746,22431,gottfried wilhelm leibniz university hanover,hannover,,germany,http://www.uni-hannover.de
6746,57684,gottfried wilhelm leibniz university hanover,hannover,,germany,http://www.uni-hannover.de
6746,35559,gottfried wilhelm leibniz university hanover,hannover,,germany,http://www.uni-hannover.de
6746,6370,gottfried wilhelm leibniz university hanover,hannover,,germany,http://www.uni-hannover.de
6746,41153,gottfried wilhelm leibniz university hanover,hannover,,germany,http://www.uni-hannover.de
6754,33507,governors state university,university park,illinois,united states,http://www.govst.edu
6768,24867,grant macewan university,edmonton,alberta,canada,http://www.macewan.ca
6768,19658,grant macewan university,edmonton,alberta,canada,http://www.macewan.ca
6786,56762,grenoble school management,grenoble,cedex 01,france,http://www.grenoble-em.com
6786,18570,grenoble school management,grenoble,cedex 01,france,http://www.grenoble-em.com
6786,18112,grenoble school management,grenoble,cedex 01,france,http://www.grenoble-em.com
6786,52285,grenoble school management,grenoble,cedex 01,france,http://www.grenoble-em.com
6786,5170,grenoble school management,grenoble,cedex 01,france,http://www.grenoble-em.com
6786,33150,grenoble school management,grenoble,cedex 01,france,http://www.grenoble-em.com
6786,30197,grenoble school management,grenoble,cedex 01,france,http://www.grenoble-em.com
6786,20282,grenoble school management,grenoble,cedex 01,france,http://www.grenoble-em.com
6790,21909,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,6827,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,56196,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,22704,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,43419,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,9800,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,57992,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,34355,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,39105,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,24280,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,33590,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,5512,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,56418,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,56197,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,2923,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6790,36720,griffith university,southport,queensland,australia,http://www.griffith.edu.au
6807,49025,burgundy business school,dijon,cedex,france,http://www.escdijon.eu
6808,42381,esc pau,pau,,france,http://www.esc-pau.fr
6809,19805,toulouse business school,toulouse,cedex 7,france,http://www.esc-toulouse.fr
6809,48960,toulouse business school,toulouse,cedex 7,france,http://www.esc-toulouse.fr
6809,37489,toulouse business school,toulouse,cedex 7,france,http://www.esc-toulouse.fr
6809,38219,toulouse business school,toulouse,cedex 7,france,http://www.esc-toulouse.fr
6821,16780,montpellier business school,montpellier,cedex 4,france,http://www.montpellier-bs.com
6821,28668,montpellier business school,montpellier,cedex 4,france,http://www.montpellier-bs.com
6837,55953,guangdong university technology,guangzhou,guangdong province,china,http://www.gdut.edu.cn
6837,55798,guangdong university technology,guangzhou,guangdong province,china,http://www.gdut.edu.cn
6905,4397,gustavus adolphus college,saint paul,minnesota,united states,http://www.gustavus.edu
6915,17006,gyeongnam national university science technology,jinju si,gyeongnam-do,south korea,http://www.gntech.ac.kr
6958,51290,hamdan bin mohammed e university,dubai,,united arab emirates,http://www.hbmeu.ae
6976,59359,leipzig graduate school management,leipzig,,germany,http://www.hhl.de
6976,29478,leipzig graduate school management,leipzig,,germany,http://www.hhl.de
6976,56304,leipzig graduate school management,leipzig,,germany,http://www.hhl.de
6977,31305,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,49238,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,2520,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,57413,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,52755,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,16252,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,48143,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,57764,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,45293,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,50545,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,21937,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,1977,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,25542,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,51333,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,8531,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,59622,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6977,38458,stockholm school economics,stockholm,,sweden,http://www.hhs.se
6978,15266,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,33551,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,39830,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,35689,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,27607,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,15619,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,21948,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,49910,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,58793,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,22838,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,6468,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,59317,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,43393,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,19867,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,3039,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,26769,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,30085,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,6669,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,4857,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,44070,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,8590,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,57267,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,48930,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,15599,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,30191,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,16270,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,4695,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,54919,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,16416,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,45528,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,25415,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,3308,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,51893,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,16066,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,53427,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,50467,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,44963,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,54944,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,21429,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,6137,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,21796,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,17116,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,44808,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,48787,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,33933,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,37723,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,31817,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,16640,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,51294,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,31941,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,42256,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,59683,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,55477,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,50532,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,15561,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,58845,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,41635,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,28911,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,29641,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,56444,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,57746,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,46287,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,18662,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,17767,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,50522,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,43787,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,38837,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,59692,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,33927,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,32186,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6978,11987,copenhagen business school,frederiksberg,,denmark,http://www.cbs.dk
6979,5054,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,14147,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,60046,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,56616,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,56617,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,40127,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,59358,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,4290,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,7295,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,13243,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,59554,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,4645,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,31112,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,55656,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,45206,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,6377,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,41046,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,59558,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,10631,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,21989,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,5644,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,59140,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,45959,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,31652,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,51592,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,41357,bi norwegian business school,oslo,,norway,http://www.bi.no
6979,50024,bi norwegian business school,oslo,,norway,http://www.bi.no
6986,31025,hanken school economics,helsinki,,finland,http://www.hanken.fi
6986,49746,hanken school economics,helsinki,,finland,http://www.hanken.fi
6986,15887,hanken school economics,helsinki,,finland,http://www.hanken.fi
6986,27290,hanken school economics,helsinki,,finland,http://www.hanken.fi
6986,1033,hanken school economics,helsinki,,finland,http://www.hanken.fi
6986,31029,hanken school economics,helsinki,,finland,http://www.hanken.fi
6986,45047,hanken school economics,helsinki,,finland,http://www.hanken.fi
6986,38741,hanken school economics,helsinki,,finland,http://www.hanken.fi
6986,33876,hanken school economics,helsinki,,finland,http://www.hanken.fi
6986,22226,hanken school economics,helsinki,,finland,http://www.hanken.fi
6986,24489,hanken school economics,helsinki,,finland,http://www.hanken.fi
6988,57570,hankuk university foreign studies,seoul,,south korea,http://www.hufs.ac.kr
6988,13593,hankuk university foreign studies,seoul,,south korea,http://www.hufs.ac.kr
6988,34746,hankuk university foreign studies,seoul,,south korea,http://www.hufs.ac.kr
6999,9452,hansung university,seoul,,south korea,http://www.hansung.ac.kr
7000,40186,hanyang university,seoul,,south korea,http://www.hanyang.ac.kr
7007,58937,harbin engineering university,harbin,heilongjiang province,china,http://www.hrbeu.edu.cn/
7011,57924,harbin institute technology,harbin,heilongjiang province,china,http://www.hit.edu.cn
7011,57929,harbin institute technology,harbin,heilongjiang province,china,http://www.hit.edu.cn
7011,39382,harbin institute technology,harbin,heilongjiang province,china,http://www.hit.edu.cn
7017,8319,hardin simmons university,abilene,texas,united states,http://www.hsutx.edu
7039,52022,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,5266,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,31621,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,40775,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,39857,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,58207,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,8263,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,46581,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,48413,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,17616,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,9256,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,48485,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,51000,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,58546,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,7189,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,12901,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,6420,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,58202,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,19564,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,49870,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,47216,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,17184,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,5352,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,49871,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,58984,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,49154,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,58213,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,45256,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,1470,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,40659,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,58217,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,35,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,36185,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,1241,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,14063,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,57435,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,5941,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,38571,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,5489,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,7643,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,53718,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,42509,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,23787,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,35919,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,46314,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,130,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,47269,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,1372,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,47068,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,7617,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,38610,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,58224,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,49866,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,57523,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,42008,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,34576,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,19180,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,59709,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,59116,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,38786,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,56598,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,9854,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,29147,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,26745,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,37392,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,3206,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,4886,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,35364,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,49862,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,57980,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,37045,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,10190,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,30048,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,56688,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,4312,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,34655,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,56223,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,58827,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,5245,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,7149,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,52164,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,8213,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,57387,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,37563,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,13024,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,58258,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,48500,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,5150,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,56602,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,51774,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,1727,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,42312,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,58210,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,7440,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,59047,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,51999,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,56224,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,7639,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,37836,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,3875,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7039,49868,harvard university,cambridge,massachusetts,united states,http://www.harvard.edu
7045,42537,university iceland,reykjavik,,iceland,http://www.hi.is
7048,47880,reykjavik university,reykjavik,,iceland,http://www.ru.is
7137,24378,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,42551,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,42456,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,16300,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,25226,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,42526,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,4000,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,59346,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,13704,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,55443,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,49379,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,57908,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,25121,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,31567,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,32058,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,6454,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,15233,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,6357,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,30015,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7137,36335,university montreal hec montreal,montreal,quebec,canada,http://www.hec.ca
7145,43750,heidelberg university,tiffin,ohio,united states,http://www.heidelberg.edu
7162,35266,helmut schmidt university university federal armed forces hamburg,hamburg,,germany,http://www.hsu-hh.de
7162,42987,helmut schmidt university university federal armed forces hamburg,hamburg,,germany,http://www.hsu-hh.de
7180,33546,henderson state university,arkadelphia,arkansas,united states,http://www.hsu.edu
7180,57229,henderson state university,arkadelphia,arkansas,united states,http://www.hsu.edu
7180,10765,henderson state university,arkadelphia,arkansas,united states,http://www.hsu.edu
7180,57228,henderson state university,arkadelphia,arkansas,united states,http://www.hsu.edu
7190,22984,heriot watt university,edinburgh,,united kingdom,http://www.hw.ac.uk
7190,54322,heriot watt university,edinburgh,,united kingdom,http://www.hw.ac.uk
7193,2706,hertie school governance,berlin,,germany,http://hertie-school.org
7207,6907,high point university,high point,north carolina,united states,http://www.highpoint.edu
7207,24235,high point university,high point,north carolina,united states,http://www.highpoint.edu
